# STATION: YNWC1
# STATION NAME: YNP PORTABLE
# LATITUDE: 37.730030
# LONGITUDE: -119.611310
# ELEVATION [ft]: 3633.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
YNWC1,06/09/2021 20:02 UTC,69.0,32.0,5.99,203.0,14.01,1018.0,0.63,14.01,87.0,7.0,13.3,171.0,,SSW,,37.82
YNWC1,06/09/2021 21:02 UTC,69.0,30.0,5.0,218.0,13.0,1009.0,0.63,13.0,88.0,6.4,13.3,192.0,,SW,,36.18
YNWC1,06/09/2021 22:02 UTC,67.0,30.0,7.0,204.0,12.0,897.0,0.63,12.0,85.0,6.0,13.2,208.0,,SSW,,34.43
YNWC1,06/09/2021 23:02 UTC,62.0,34.0,5.99,198.0,17.0,424.0,0.63,17.0,66.0,5.8,13.1,197.0,,SSW,,33.16
YNWC1,06/10/2021 00:02 UTC,59.0,36.0,5.99,198.0,11.0,115.0,0.63,11.0,62.0,5.8,13.0,205.0,,SSW,,31.92
YNWC1,06/10/2021 01:02 UTC,56.0,43.0,5.0,184.0,11.0,75.0,0.63,11.0,57.0,5.7,12.9,199.0,,S,,33.65
YNWC1,06/10/2021 02:02 UTC,54.0,47.0,4.0,177.0,10.0,35.0,0.63,10.0,55.0,5.8,12.9,196.0,,S,,34.06
YNWC1,06/10/2021 03:02 UTC,53.0,48.0,4.0,182.0,8.0,26.0,0.63,8.0,52.0,5.9,12.8,205.0,,S,,33.67
YNWC1,06/10/2021 04:02 UTC,52.0,49.0,2.0,180.0,5.0,2.0,0.63,5.0,51.0,5.9,12.8,203.0,,S,,33.27
YNWC1,06/10/2021 05:02 UTC,51.0,52.0,2.0,213.0,5.99,0.0,0.63,5.99,49.0,6.0,12.8,188.0,,SSW,,33.83
YNWC1,06/10/2021 06:02 UTC,47.0,60.0,3.0,175.0,4.0,0.0,0.63,4.0,45.0,6.1,12.7,157.0,,S,,33.69
YNWC1,06/10/2021 07:02 UTC,45.0,66.0,0.0,,4.0,0.0,0.63,4.0,43.0,6.3,12.7,159.0,,,,34.2
YNWC1,06/10/2021 08:02 UTC,43.0,71.0,0.0,,2.0,0.0,0.63,2.0,41.0,6.4,12.7,222.0,,,,34.14
YNWC1,06/10/2021 09:02 UTC,41.0,74.0,0.0,,2.0,0.0,0.63,2.0,39.0,6.6,12.7,153.0,,,,33.25
YNWC1,06/10/2021 10:02 UTC,40.0,80.0,0.0,,2.0,0.0,0.63,2.0,38.0,6.8,12.6,200.0,,,,34.26
YNWC1,06/10/2021 11:02 UTC,39.0,83.0,0.0,,2.0,0.0,0.63,2.0,37.0,7.1,12.6,198.0,,,,34.21
YNWC1,06/10/2021 12:02 UTC,37.0,85.0,0.0,,2.0,0.0,0.63,2.0,35.0,7.2,12.6,198.0,,,,32.86
YNWC1,06/10/2021 13:02 UTC,36.0,90.0,0.0,,0.0,2.0,0.63,0.0,34.0,7.5,12.5,155.0,,,,33.32
YNWC1,06/10/2021 14:02 UTC,36.0,90.0,0.0,,2.0,10.0,0.63,2.0,34.0,7.9,12.6,199.0,,,,33.32
YNWC1,06/10/2021 15:02 UTC,41.0,70.0,2.0,153.0,3.0,33.0,0.63,3.0,40.0,8.6,12.5,160.0,,SSE,,31.86
YNWC1,06/10/2021 16:02 UTC,50.0,49.0,3.0,138.0,5.0,43.0,0.63,5.0,49.0,9.3,12.6,127.0,,SE,,31.42
YNWC1,06/10/2021 17:02 UTC,57.0,22.0,3.0,115.0,5.99,83.0,0.63,5.99,58.0,9.8,12.7,155.0,,ESE,,18.36
YNWC1,06/10/2021 18:02 UTC,65.0,12.0,3.0,191.0,7.0,157.0,0.63,7.0,83.0,9.0,12.9,141.0,,S,,11.15
YNWC1,06/10/2021 19:02 UTC,73.0,11.0,3.0,247.0,7.0,890.0,0.63,7.0,92.0,7.8,13.9,216.0,,WSW,,15.49
YNWC1,06/10/2021 20:02 UTC,71.0,17.0,4.0,204.0,9.0,1061.0,0.63,9.0,92.0,6.6,13.2,196.0,,SSW,,23.97
YNWC1,06/10/2021 21:02 UTC,72.0,20.0,5.0,201.0,12.0,1036.0,0.63,12.0,92.0,6.1,13.9,184.0,,SSW,,28.7
YNWC1,06/10/2021 22:02 UTC,69.0,25.0,5.99,190.0,11.0,957.0,0.63,11.0,89.0,5.7,13.3,194.0,,S,,31.63
YNWC1,06/10/2021 23:02 UTC,67.0,28.0,4.0,213.0,11.0,465.0,0.63,11.0,70.0,5.5,13.0,226.0,,SSW,,32.71
YNWC1,06/11/2021 00:02 UTC,67.0,27.0,5.0,209.0,10.0,48.0,0.63,10.0,67.0,5.5,12.9,191.0,,SSW,,31.81
YNWC1,06/11/2021 01:02 UTC,65.0,26.0,3.0,220.0,11.0,36.0,0.63,11.0,65.0,5.4,12.9,202.0,,SW,,29.16
YNWC1,06/11/2021 02:02 UTC,62.0,29.0,3.0,196.0,8.0,13.0,0.63,8.0,60.0,5.5,12.8,209.0,,SSW,,29.23
YNWC1,06/11/2021 03:02 UTC,59.0,33.0,2.0,195.0,5.0,7.0,0.63,5.0,56.0,5.4,12.8,192.0,,SSW,,29.77
YNWC1,06/11/2021 04:02 UTC,56.0,35.0,3.0,185.0,5.99,1.0,0.63,5.99,54.0,5.4,12.8,171.0,,S,,28.55
YNWC1,06/11/2021 05:02 UTC,53.0,41.0,1.0,74.0,4.0,0.0,0.63,4.0,50.0,5.4,12.7,198.0,,ENE,,29.75
YNWC1,06/11/2021 06:02 UTC,50.0,45.0,0.0,,2.0,0.0,0.63,2.0,47.0,5.5,12.7,314.0,,,,29.31
YNWC1,06/11/2021 07:02 UTC,46.0,52.0,0.0,,1.0,0.0,0.63,1.0,44.0,5.5,12.7,185.0,,,,29.19
YNWC1,06/11/2021 08:02 UTC,44.0,57.0,0.0,,1.0,0.0,0.63,1.0,42.0,5.6,12.7,213.0,,,,29.59
YNWC1,06/11/2021 09:02 UTC,42.0,62.0,0.0,,2.0,0.0,0.63,2.0,40.0,5.7,12.6,152.0,,,,29.78
YNWC1,06/11/2021 10:02 UTC,41.0,66.0,0.0,,0.0,0.0,0.63,0.0,39.0,5.7,12.6,1.0,,,,30.39
YNWC1,06/11/2021 11:02 UTC,40.0,71.0,0.0,,0.0,0.0,0.63,0.0,37.0,5.9,12.6,200.0,,,,31.25
YNWC1,06/11/2021 12:02 UTC,39.0,74.0,0.0,,2.0,0.0,0.63,2.0,37.0,6.1,12.6,320.0,,,,31.32
YNWC1,06/11/2021 13:02 UTC,38.0,76.0,0.0,,2.0,1.0,0.63,2.0,36.0,6.2,12.5,183.0,,,,31.02
YNWC1,06/11/2021 14:02 UTC,38.0,77.0,1.0,196.0,2.0,10.0,0.63,2.0,37.0,6.5,12.5,201.0,,SSW,,31.35
YNWC1,06/11/2021 15:02 UTC,44.0,73.0,1.0,141.0,3.0,32.0,0.63,3.0,43.0,7.1,12.5,139.0,,SE,,35.81
YNWC1,06/11/2021 16:02 UTC,54.0,44.0,2.0,134.0,4.0,43.0,0.63,4.0,53.0,7.7,12.6,143.0,,SE,,32.41
YNWC1,06/11/2021 17:02 UTC,65.0,29.0,2.0,156.0,5.99,81.0,0.63,5.99,66.0,8.0,12.7,132.0,,SSE,,31.84
YNWC1,06/11/2021 18:02 UTC,72.0,25.0,2.0,252.0,7.0,151.0,0.63,7.0,91.0,8.0,12.8,178.0,,WSW,,34.2
YNWC1,06/11/2021 19:02 UTC,76.0,21.0,4.0,204.0,8.0,853.0,0.63,8.0,95.0,6.8,13.6,209.0,,SSW,,33.25
YNWC1,06/11/2021 20:02 UTC,78.0,20.0,4.0,217.0,11.0,1020.0,0.63,11.0,97.0,6.0,13.2,203.0,,SW,,33.72
YNWC1,06/11/2021 21:02 UTC,80.0,18.0,5.0,197.0,12.0,1014.0,0.63,12.0,100.0,5.6,13.2,191.0,,SSW,,32.77
YNWC1,06/11/2021 22:02 UTC,80.0,18.0,5.0,201.0,14.99,948.0,0.63,14.99,99.0,5.2,13.8,181.0,,SSW,,32.77
YNWC1,06/11/2021 23:02 UTC,76.0,20.0,5.99,196.0,12.0,473.0,0.63,12.0,79.0,5.0,13.0,192.0,,SSW,,32.05
YNWC1,06/12/2021 00:02 UTC,75.0,21.0,4.0,208.0,11.0,46.0,0.63,11.0,74.0,4.9,13.0,175.0,,SSW,,32.41
YNWC1,06/12/2021 01:02 UTC,73.0,21.0,3.0,222.0,10.0,34.0,0.63,10.0,72.0,4.9,12.9,181.0,,SW,,30.73
YNWC1,06/12/2021 02:02 UTC,69.0,24.0,3.0,184.0,7.0,10.0,0.63,7.0,67.0,4.8,12.9,216.0,,S,,30.62
YNWC1,06/12/2021 03:02 UTC,64.0,29.0,2.0,184.0,4.0,6.0,0.63,4.0,62.0,4.8,12.8,190.0,,S,,30.97
YNWC1,06/12/2021 04:02 UTC,60.0,33.0,0.0,,4.0,1.0,0.63,4.0,57.0,4.8,12.8,172.0,,,,30.65
YNWC1,06/12/2021 05:02 UTC,57.0,36.0,0.0,,2.0,0.0,0.63,2.0,54.0,4.8,12.8,331.0,,,,30.13
YNWC1,06/12/2021 06:02 UTC,53.0,41.0,0.0,,0.0,0.0,0.63,0.0,50.0,4.8,12.7,338.0,,,,29.75
YNWC1,06/12/2021 07:02 UTC,51.0,45.0,0.0,,0.0,0.0,0.63,0.0,48.0,4.9,12.7,192.0,,,,30.22
YNWC1,06/12/2021 08:02 UTC,49.0,49.0,0.0,,0.0,0.0,0.63,0.0,46.0,4.9,12.7,191.0,,,,30.5
YNWC1,06/12/2021 09:02 UTC,47.0,55.0,0.0,,0.0,0.0,0.63,0.0,45.0,5.0,12.7,209.0,,,,31.51
YNWC1,06/12/2021 10:02 UTC,46.0,60.0,0.0,,0.0,0.0,0.63,0.0,44.0,5.1,12.6,1.0,,,,32.75
YNWC1,06/12/2021 11:02 UTC,45.0,61.0,0.0,,1.0,0.0,0.63,1.0,43.0,5.3,12.6,226.0,,,,32.22
YNWC1,06/12/2021 12:02 UTC,45.0,66.0,0.0,,1.0,0.0,0.63,1.0,43.0,5.4,12.6,336.0,,,,34.2
YNWC1,06/12/2021 13:02 UTC,44.0,68.0,0.0,,0.0,1.0,0.63,0.0,42.0,5.5,12.5,172.0,,,,34.0
YNWC1,06/12/2021 14:02 UTC,44.0,71.0,0.0,,0.0,8.0,0.63,0.0,43.0,5.8,12.6,168.0,,,,35.1
YNWC1,06/12/2021 15:02 UTC,50.0,70.0,0.0,,0.0,29.0,0.63,0.0,49.0,6.2,12.5,162.0,,,,40.5
YNWC1,06/12/2021 16:02 UTC,61.0,47.0,2.0,139.0,3.0,39.0,0.63,3.0,60.0,6.8,12.6,141.0,,SE,,40.49
YNWC1,06/12/2021 17:02 UTC,72.0,30.0,3.0,189.0,5.99,76.0,0.63,5.99,74.0,7.2,12.7,202.0,,S,,38.8
YNWC1,06/12/2021 18:02 UTC,78.0,24.0,3.0,213.0,7.0,142.0,0.63,7.0,98.0,7.0,12.8,191.0,,SSW,,38.3
YNWC1,06/12/2021 19:02 UTC,83.0,20.0,4.0,201.0,9.0,849.0,0.63,9.0,103.0,6.0,13.5,191.0,,SSW,80.56,37.9
YNWC1,06/12/2021 20:02 UTC,84.0,21.0,5.0,183.0,8.0,1030.0,0.63,8.0,105.0,5.5,13.2,189.0,,S,81.33,39.98
YNWC1,06/12/2021 21:02 UTC,87.0,18.0,4.0,222.0,11.0,1023.0,0.63,11.0,106.0,5.1,13.3,186.0,,SW,83.55,38.55
YNWC1,06/12/2021 22:02 UTC,86.0,18.0,5.0,207.0,11.0,961.0,0.63,11.0,105.0,4.6,13.1,221.0,,SSW,82.74,37.73
YNWC1,06/12/2021 23:02 UTC,83.0,22.0,5.0,198.0,11.0,472.0,0.63,11.0,85.0,4.5,13.0,193.0,,SSW,80.65,40.32
YNWC1,06/13/2021 00:02 UTC,82.0,26.0,4.0,213.0,11.0,42.0,0.63,11.0,81.0,4.5,13.0,186.0,,SSW,80.2,43.78
YNWC1,06/13/2021 01:02 UTC,80.0,31.0,3.0,228.0,9.0,32.0,0.63,9.0,79.0,4.5,12.9,188.0,,SW,,46.66
YNWC1,06/13/2021 02:02 UTC,76.0,37.0,4.0,197.0,7.0,10.0,0.63,7.0,74.0,4.6,12.9,185.0,,SSW,,47.81
YNWC1,06/13/2021 03:02 UTC,72.0,45.0,2.0,177.0,5.99,6.0,0.63,5.99,70.0,4.7,12.8,207.0,,S,,49.43
YNWC1,06/13/2021 04:02 UTC,68.0,51.0,1.0,165.0,4.0,1.0,0.63,4.0,66.0,4.8,12.8,131.0,,SSE,,49.11
YNWC1,06/13/2021 05:02 UTC,65.0,58.0,0.0,,3.0,0.0,0.63,3.0,62.0,5.0,12.8,314.0,,,,49.77
YNWC1,06/13/2021 06:02 UTC,61.0,66.0,0.0,,2.0,0.0,0.63,2.0,58.0,5.2,12.7,215.0,,,,49.48
YNWC1,06/13/2021 07:02 UTC,58.0,70.0,0.0,,2.0,0.0,0.63,2.0,55.0,5.5,12.7,218.0,,,,48.19
YNWC1,06/13/2021 08:02 UTC,56.0,77.0,0.0,,0.0,0.0,0.63,0.0,53.0,5.8,12.7,200.0,,,,48.83
YNWC1,06/13/2021 09:02 UTC,54.0,79.0,0.0,,2.0,0.0,0.63,2.0,51.0,6.2,12.7,208.0,,,,47.57
YNWC1,06/13/2021 10:02 UTC,52.0,86.0,0.0,,1.0,0.0,0.63,1.0,50.0,6.6,12.7,217.0,,,,47.9
YNWC1,06/13/2021 11:02 UTC,51.0,88.0,0.0,,0.0,0.0,0.63,0.0,48.0,7.1,12.6,206.0,,,,47.53
YNWC1,06/13/2021 12:02 UTC,50.0,92.0,0.0,,0.0,0.0,0.63,0.0,47.0,7.6,12.6,3.0,,,,47.74
YNWC1,06/13/2021 13:02 UTC,48.0,93.0,0.0,,0.0,1.0,0.63,0.0,46.0,8.3,12.6,355.0,,,,46.05
YNWC1,06/13/2021 14:02 UTC,48.0,90.0,0.0,,0.0,8.0,0.63,0.0,46.0,8.9,12.6,195.0,,,,45.17
YNWC1,06/13/2021 15:02 UTC,53.0,74.0,1.0,152.0,2.0,29.0,0.63,2.0,51.0,10.1,12.6,154.0,,SSE,,44.86
YNWC1,06/13/2021 16:02 UTC,63.0,46.0,2.0,130.0,3.0,39.0,0.63,3.0,61.0,10.4,12.6,133.0,,SE,,41.77
YNWC1,06/13/2021 17:02 UTC,72.0,34.0,2.0,150.0,4.0,78.0,0.63,4.0,74.0,10.0,12.7,129.0,,SSE,,42.03
YNWC1,06/13/2021 18:02 UTC,81.0,31.0,5.0,200.0,9.0,140.0,0.63,9.0,98.0,9.1,12.8,223.0,,SSW,79.88,47.54
YNWC1,06/13/2021 19:02 UTC,84.0,32.0,5.99,195.0,11.0,832.0,0.63,11.0,103.0,7.6,13.6,203.0,,SSW,82.22,51.02
YNWC1,06/13/2021 20:02 UTC,85.0,32.0,5.99,196.0,11.0,1013.0,0.63,11.0,105.0,6.6,13.8,179.0,,SSW,83.09,51.91
YNWC1,06/13/2021 21:02 UTC,86.0,31.0,5.0,193.0,11.0,1006.0,0.63,11.0,106.0,5.9,13.0,201.0,,SSW,83.89,51.93
YNWC1,06/13/2021 22:02 UTC,86.0,31.0,5.0,207.0,12.0,945.0,0.63,12.0,105.0,5.5,13.7,194.0,,SSW,83.89,51.93
YNWC1,06/13/2021 23:02 UTC,83.0,33.0,5.99,188.0,13.0,467.0,0.63,13.0,86.0,5.3,13.0,204.0,,S,81.51,50.97
YNWC1,06/14/2021 00:02 UTC,81.0,34.0,5.99,198.0,10.0,43.0,0.63,10.0,81.0,5.4,13.0,204.0,,SSW,80.12,50.0
YNWC1,06/14/2021 01:02 UTC,79.0,37.0,5.0,200.0,11.0,33.0,0.63,11.0,78.0,5.5,12.9,195.0,,SSW,,50.5
YNWC1,06/14/2021 02:02 UTC,75.0,40.0,5.0,198.0,9.0,10.0,0.63,9.0,74.0,5.6,12.9,191.0,,SSW,,48.99
YNWC1,06/14/2021 03:02 UTC,72.0,46.0,3.0,185.0,7.0,6.0,0.63,7.0,70.0,5.8,12.8,201.0,,S,,50.02
YNWC1,06/14/2021 04:02 UTC,68.0,52.0,2.0,177.0,4.0,1.0,0.63,4.0,65.0,5.9,12.8,216.0,,S,,49.63
YNWC1,06/14/2021 05:02 UTC,65.0,57.0,0.0,,3.0,0.0,0.63,3.0,62.0,6.1,12.8,183.0,,,,49.31
YNWC1,06/14/2021 06:02 UTC,61.0,65.0,0.0,,2.0,0.0,0.63,2.0,58.0,6.4,12.7,212.0,,,,49.06
YNWC1,06/14/2021 07:02 UTC,59.0,69.0,0.0,,0.0,0.0,0.63,0.0,56.0,6.7,12.7,282.0,,,,48.76
YNWC1,06/14/2021 08:02 UTC,56.0,73.0,0.0,,0.0,0.0,0.63,0.0,54.0,7.0,12.7,210.0,,,,47.39
YNWC1,06/14/2021 09:02 UTC,54.0,79.0,0.0,,0.0,0.0,0.63,0.0,52.0,7.4,12.7,155.0,,,,47.57
YNWC1,06/14/2021 10:02 UTC,53.0,83.0,0.0,,0.0,0.0,0.63,0.0,51.0,7.8,12.7,156.0,,,,47.92
YNWC1,06/14/2021 11:02 UTC,52.0,86.0,0.0,,0.0,0.0,0.63,0.0,50.0,8.3,12.6,339.0,,,,47.9
YNWC1,06/14/2021 12:02 UTC,50.0,85.0,0.0,,0.0,0.0,0.63,0.0,48.0,8.8,12.6,329.0,,,,45.62
YNWC1,06/14/2021 13:02 UTC,50.0,88.0,0.0,,0.0,1.0,0.63,0.0,48.0,9.4,12.6,192.0,,,,46.55
YNWC1,06/14/2021 14:02 UTC,50.0,89.0,0.0,,0.0,8.0,0.63,0.0,48.0,10.3,12.6,259.0,,,,46.85
YNWC1,06/14/2021 15:02 UTC,54.0,78.0,0.0,,0.0,30.0,0.63,0.0,53.0,10.9,12.6,184.0,,,,47.23
YNWC1,06/14/2021 16:02 UTC,64.0,53.0,3.0,136.0,3.0,40.0,0.63,3.0,63.0,11.3,12.6,146.0,,SE,,46.42
YNWC1,06/14/2021 17:02 UTC,73.0,43.0,3.0,119.0,5.0,79.0,0.63,5.0,74.0,10.5,12.7,151.0,,ESE,,49.12
YNWC1,06/14/2021 18:02 UTC,79.0,39.0,5.0,189.0,9.0,128.0,0.63,9.0,98.0,9.4,12.8,193.0,,S,,51.92
YNWC1,06/14/2021 19:02 UTC,83.0,35.0,5.0,197.0,13.0,824.0,0.63,13.0,102.0,7.9,13.6,193.0,,SSW,81.72,52.56
YNWC1,06/14/2021 20:02 UTC,84.0,35.0,5.99,190.0,11.0,1012.0,0.63,11.0,103.0,6.9,13.2,199.0,,S,82.58,53.45
YNWC1,06/14/2021 21:02 UTC,85.0,34.0,5.0,195.0,12.0,984.0,0.63,12.0,104.0,6.4,13.1,198.0,,SSW,83.36,53.55
YNWC1,06/14/2021 22:02 UTC,86.0,31.0,4.0,199.0,11.0,900.0,0.63,11.0,106.0,5.9,13.7,198.0,,SSW,83.89,51.93
YNWC1,06/14/2021 23:02 UTC,82.0,35.0,5.0,185.0,12.0,478.0,0.63,12.0,85.0,5.7,13.0,208.0,,S,80.93,51.67
YNWC1,06/15/2021 00:02 UTC,81.0,35.0,4.0,230.0,11.0,44.0,0.63,11.0,81.0,5.8,13.0,207.0,,SW,80.2,50.78
YNWC1,06/15/2021 01:02 UTC,79.0,35.0,3.0,228.0,9.0,32.0,0.63,9.0,78.0,5.8,12.9,197.0,,SW,,49.0
YNWC1,06/15/2021 02:02 UTC,75.0,42.0,5.0,195.0,8.0,10.0,0.63,8.0,74.0,5.9,12.9,201.0,,SSW,,50.31
YNWC1,06/15/2021 03:02 UTC,71.0,46.0,3.0,208.0,7.0,6.0,0.63,7.0,69.0,6.1,12.8,193.0,,SSW,,49.1
YNWC1,06/15/2021 04:02 UTC,67.0,54.0,2.0,169.0,5.0,1.0,0.63,5.0,65.0,6.3,12.8,195.0,,S,,49.72
YNWC1,06/15/2021 05:02 UTC,65.0,58.0,0.0,,5.0,0.0,0.63,5.0,62.0,6.5,12.8,195.0,,,,49.77
YNWC1,06/15/2021 06:02 UTC,62.0,64.0,0.0,,3.0,0.0,0.63,3.0,59.0,6.8,12.7,210.0,,,,49.6
YNWC1,06/15/2021 07:02 UTC,58.0,71.0,0.0,,1.0,0.0,0.63,1.0,56.0,7.1,12.7,209.0,,,,48.57
YNWC1,06/15/2021 08:02 UTC,56.0,77.0,0.0,,1.0,0.0,0.63,1.0,53.0,7.5,12.7,351.0,,,,48.83
YNWC1,06/15/2021 09:02 UTC,54.0,79.0,1.0,180.0,3.0,0.0,0.63,3.0,52.0,7.9,12.7,345.0,,S,,47.57
YNWC1,06/15/2021 10:02 UTC,52.0,85.0,1.0,317.0,2.0,0.0,0.63,2.0,50.0,8.4,12.7,154.0,,NW,,47.58
YNWC1,06/15/2021 11:02 UTC,51.0,86.0,1.0,194.0,2.0,0.0,0.63,2.0,49.0,8.9,12.6,194.0,,SSW,,46.92
YNWC1,06/15/2021 12:02 UTC,50.0,90.0,0.0,,1.0,0.0,0.63,1.0,48.0,9.5,12.6,345.0,,,,47.15
YNWC1,06/15/2021 13:02 UTC,49.0,91.0,0.0,,2.0,1.0,0.63,2.0,47.0,10.2,12.6,151.0,,,,46.46
YNWC1,06/15/2021 14:02 UTC,49.0,91.0,1.0,165.0,2.0,8.0,0.63,2.0,47.0,10.8,12.6,155.0,,SSE,,46.46
YNWC1,06/15/2021 15:02 UTC,53.0,75.0,1.0,152.0,3.0,30.0,0.63,3.0,52.0,11.7,12.6,155.0,,SSE,,45.21
YNWC1,06/15/2021 16:02 UTC,63.0,49.0,2.0,127.0,3.0,39.0,0.63,3.0,62.0,12.0,12.6,134.0,,SE,,43.42
YNWC1,06/15/2021 17:02 UTC,73.0,38.0,2.0,241.0,5.0,81.0,0.63,5.0,74.0,10.8,12.7,215.0,,WSW,,45.83
YNWC1,06/15/2021 18:02 UTC,80.0,,5.0,184.0,,,0.63,,,,,,,S,,
YNWC1,06/15/2021 19:02 UTC,85.0,27.0,5.0,184.0,10.0,841.0,0.63,10.0,104.0,8.2,13.6,201.0,,S,82.54,47.36
YNWC1,06/15/2021 20:02 UTC,88.0,24.0,5.99,193.0,11.0,1032.0,0.63,11.0,107.0,6.6,13.7,200.0,,SSW,84.88,46.83
YNWC1,06/15/2021 21:02 UTC,91.0,23.0,5.0,189.0,10.0,1026.0,0.63,10.0,111.0,6.1,13.0,159.0,,S,87.71,48.26
YNWC1,06/15/2021 22:02 UTC,89.0,23.0,5.99,197.0,11.0,961.0,0.63,11.0,109.0,5.6,13.0,191.0,,SSW,85.71,46.56
YNWC1,06/15/2021 23:02 UTC,86.0,26.0,5.0,190.0,10.0,482.0,0.63,10.0,89.0,5.4,13.0,191.0,,S,83.29,47.23
YNWC1,06/16/2021 00:02 UTC,84.0,27.0,5.0,185.0,9.0,43.0,0.63,9.0,84.0,5.3,12.9,189.0,,S,81.73,46.5
YNWC1,06/16/2021 01:02 UTC,83.0,27.0,4.0,203.0,10.0,33.0,0.63,10.0,82.0,5.3,12.9,195.0,,SSW,80.97,45.63
YNWC1,06/16/2021 02:02 UTC,78.0,30.0,3.0,191.0,5.99,10.0,0.63,5.99,76.0,5.3,12.9,208.0,,S,,44.05
YNWC1,06/16/2021 03:02 UTC,73.0,36.0,2.0,173.0,5.0,6.0,0.63,5.0,71.0,5.3,12.8,203.0,,S,,44.41
YNWC1,06/16/2021 04:02 UTC,68.0,42.0,0.0,,2.0,1.0,0.63,2.0,65.0,5.4,12.8,309.0,,,,43.95
YNWC1,06/16/2021 05:02 UTC,64.0,50.0,0.0,,1.0,0.0,0.63,1.0,61.0,5.5,12.8,4.0,,,,44.88
YNWC1,06/16/2021 06:02 UTC,61.0,56.0,0.0,,1.0,0.0,0.63,1.0,58.0,5.7,12.7,200.0,,,,45.08
YNWC1,06/16/2021 07:02 UTC,58.0,62.0,0.0,,2.0,0.0,0.63,2.0,55.0,5.9,12.7,174.0,,,,44.95
YNWC1,06/16/2021 08:02 UTC,56.0,65.0,0.0,,2.0,0.0,0.63,2.0,53.0,6.1,12.7,198.0,,,,44.3
YNWC1,06/16/2021 09:02 UTC,54.0,71.0,0.0,,2.0,0.0,0.63,2.0,51.0,6.4,12.7,199.0,,,,44.72
YNWC1,06/16/2021 10:02 UTC,52.0,75.0,0.0,,2.0,0.0,0.63,2.0,49.0,6.6,12.7,195.0,,,,44.24
YNWC1,06/16/2021 11:02 UTC,50.0,77.0,0.0,,2.0,0.0,0.63,2.0,48.0,7.0,12.6,162.0,,,,43.0
YNWC1,06/16/2021 12:02 UTC,49.0,80.0,0.0,,2.0,0.0,0.63,2.0,47.0,7.3,12.6,194.0,,,,43.03
YNWC1,06/16/2021 13:02 UTC,48.0,80.0,0.0,,2.0,1.0,0.63,2.0,46.0,7.7,12.6,354.0,,,,42.06
YNWC1,06/16/2021 14:02 UTC,49.0,83.0,0.0,,0.0,9.0,0.63,0.0,47.0,8.2,12.6,54.0,,,,44.01
YNWC1,06/16/2021 15:02 UTC,52.0,73.0,1.0,146.0,3.0,34.0,0.63,3.0,52.0,8.9,12.6,157.0,,SE,,43.53
YNWC1,06/16/2021 16:02 UTC,64.0,42.0,1.0,133.0,3.0,55.0,0.63,3.0,63.0,9.8,12.7,143.0,,SE,,40.32
YNWC1,06/16/2021 17:02 UTC,78.0,25.0,2.0,111.0,4.0,110.0,0.63,4.0,79.0,9.5,12.8,141.0,,ESE,,39.34
YNWC1,06/16/2021 18:02 UTC,86.0,20.0,3.0,186.0,7.0,174.0,0.63,7.0,100.0,8.1,13.0,190.0,,S,82.83,40.4
YNWC1,06/16/2021 19:02 UTC,88.0,19.0,3.0,221.0,7.0,572.0,0.63,7.0,99.0,6.7,13.2,194.0,,SW,84.45,40.76
YNWC1,06/16/2021 20:02 UTC,90.0,19.0,3.0,169.0,7.0,582.0,0.63,7.0,104.0,6.4,13.5,206.0,,S,86.24,42.42
YNWC1,06/16/2021 21:02 UTC,95.0,17.0,3.0,141.0,5.99,722.0,0.63,5.99,110.0,5.8,13.7,210.0,,SE,90.92,43.68
YNWC1,06/16/2021 22:02 UTC,97.0,15.0,3.0,210.0,9.0,708.0,0.63,9.0,110.0,5.0,13.0,211.0,,SSW,92.65,42.09
YNWC1,06/16/2021 23:02 UTC,95.0,16.0,3.0,200.0,8.0,442.0,0.63,8.0,98.0,5.0,13.1,194.0,,SSW,90.77,42.12
YNWC1,06/17/2021 00:02 UTC,93.0,19.0,2.0,197.0,5.99,149.0,0.63,5.99,94.0,4.8,13.0,219.0,,SSW,89.17,44.92
YNWC1,06/17/2021 01:02 UTC,89.0,22.0,2.0,222.0,5.0,66.0,0.63,5.0,88.0,4.7,12.9,186.0,,SW,85.6,45.39
YNWC1,06/17/2021 02:02 UTC,82.0,30.0,1.0,5.0,4.0,24.0,0.63,4.0,80.0,4.6,12.9,191.0,,N,80.49,47.55
YNWC1,06/17/2021 03:02 UTC,75.0,40.0,0.0,,2.0,11.0,0.63,2.0,73.0,4.7,12.9,0.0,,,,48.99
YNWC1,06/17/2021 04:02 UTC,70.0,51.0,1.0,354.0,2.0,1.0,0.63,2.0,67.0,4.8,12.8,346.0,,N,,50.97
YNWC1,06/17/2021 05:02 UTC,66.0,56.0,0.0,,2.0,0.0,0.63,2.0,63.0,4.9,12.8,140.0,,,,49.77
