# STATION: JSDC1
# STATION NAME: JERSEYDALE
# LATITUDE: 37.543730
# LONGITUDE: -119.839700
# ELEVATION [ft]: 3762.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
JSDC1,06/19/2021 09:47 UTC,72.0,38.0,4.0,325.0,5.0,0.0,16.89,,5.0,64.0,5.6,12.9,,,,335.0,,NW,,44.93
JSDC1,06/19/2021 10:47 UTC,73.0,36.0,4.0,329.0,5.99,0.0,16.89,,5.99,65.0,5.8,12.8,,,,323.0,,NNW,,44.41
JSDC1,06/19/2021 11:47 UTC,72.0,36.0,4.0,328.0,5.99,0.0,16.89,,5.99,64.0,6.0,12.9,,,,325.0,,NNW,,43.51
JSDC1,06/19/2021 12:47 UTC,72.0,37.0,4.0,325.0,5.0,1.0,16.89,,5.0,63.0,6.1,12.8,,,,324.0,,NW,,44.23
JSDC1,06/19/2021 13:47 UTC,73.0,38.0,4.0,326.0,5.0,37.0,16.89,,5.0,67.0,6.6,12.9,,,,322.0,,NW,,45.83
JSDC1,06/19/2021 14:47 UTC,80.0,35.0,3.0,321.0,5.0,242.0,16.89,,5.0,85.0,6.3,13.0,,100.0,71.0,319.0,,NW,,49.89
JSDC1,06/19/2021 15:47 UTC,88.0,27.0,2.0,167.0,5.0,446.0,16.89,,5.0,93.0,6.4,13.1,,,,155.0,,SSE,85.26,49.95
JSDC1,06/19/2021 16:47 UTC,91.0,25.0,4.0,142.0,8.0,642.0,16.89,,8.0,105.0,5.5,13.3,,,,98.0,,SE,88.05,50.48
JSDC1,06/19/2021 17:47 UTC,92.0,23.0,5.99,187.0,10.0,809.0,16.89,,10.0,109.0,4.9,13.2,,,,201.0,,S,88.77,49.1
JSDC1,06/19/2021 18:47 UTC,94.0,20.0,5.0,192.0,12.0,930.0,16.89,,12.0,114.0,4.4,13.1,,,,200.0,,SSW,90.38,47.09
JSDC1,06/19/2021 19:47 UTC,96.0,19.0,4.0,156.0,12.0,999.0,16.89,,12.0,117.0,4.1,13.1,,,,221.0,,SSE,92.38,47.41
JSDC1,06/19/2021 20:47 UTC,97.0,19.0,5.99,202.0,14.99,1009.0,16.89,,14.99,118.0,3.9,13.1,,,,220.0,,SSW,93.52,48.24
JSDC1,06/19/2021 21:47 UTC,99.0,16.0,3.0,219.0,13.0,963.0,16.89,,13.0,120.0,3.6,13.1,,,,194.0,,SW,95.01,45.38
JSDC1,06/19/2021 22:47 UTC,97.0,17.0,5.99,179.0,14.99,860.0,16.89,,14.99,116.0,3.4,13.1,,,,227.0,,S,93.05,45.32
JSDC1,06/19/2021 23:47 UTC,97.0,16.0,5.0,207.0,13.0,715.0,16.89,,13.0,115.0,3.3,13.1,,,,226.0,,SSW,92.84,43.75
JSDC1,06/20/2021 00:47 UTC,95.0,16.0,4.0,254.0,12.0,531.0,16.89,,12.0,110.0,3.2,13.1,,,,219.0,,WSW,90.77,42.12
JSDC1,06/20/2021 01:47 UTC,93.0,18.0,4.0,237.0,10.0,329.0,16.89,,10.0,103.0,3.2,13.4,,,,197.0,,WSW,89.03,43.51
JSDC1,06/20/2021 02:47 UTC,88.0,21.0,3.0,277.0,8.0,102.0,16.89,,8.0,86.0,3.3,13.1,,,,220.0,,W,84.59,43.34
JSDC1,06/20/2021 03:47 UTC,82.0,27.0,1.0,324.0,4.0,11.0,16.89,,4.0,65.0,3.5,13.0,,,,339.0,,NW,80.26,44.77
JSDC1,06/20/2021 04:47 UTC,78.0,29.0,2.0,323.0,5.0,0.0,16.89,,5.0,62.0,3.8,12.9,,,,339.0,,NW,,43.16
JSDC1,06/20/2021 05:47 UTC,75.0,32.0,3.0,316.0,4.0,0.0,16.89,,4.0,61.0,4.1,12.9,,,,311.0,,NW,,43.1
JSDC1,06/20/2021 06:47 UTC,75.0,32.0,4.0,330.0,5.99,0.0,16.89,,5.99,62.0,4.6,12.9,,,,338.0,,NNW,,43.1
JSDC1,06/20/2021 07:47 UTC,73.0,34.0,5.0,329.0,5.99,0.0,16.89,,5.99,64.0,4.9,12.9,,,,338.0,,NNW,,42.91
JSDC1,06/20/2021 08:47 UTC,72.0,34.0,5.0,320.0,5.99,0.0,16.89,,5.99,64.0,5.1,12.9,,,,340.0,,NW,,42.03
JSDC1,06/20/2021 09:47 UTC,71.0,34.0,4.0,324.0,5.99,0.0,16.89,,5.99,63.0,5.3,12.9,,,,337.0,,NW,,41.14
JSDC1,06/20/2021 10:47 UTC,70.0,34.0,5.0,317.0,7.0,0.0,16.89,,7.0,62.0,5.4,12.9,,,,328.0,,NW,,40.25
JSDC1,06/20/2021 11:47 UTC,70.0,33.0,4.0,327.0,5.99,0.0,16.89,,5.99,62.0,5.6,12.9,,,,319.0,,NNW,,39.49
JSDC1,06/20/2021 12:47 UTC,70.0,33.0,4.0,327.0,5.99,1.0,16.89,,5.99,61.0,5.8,12.8,,,,324.0,,NNW,,39.49
JSDC1,06/20/2021 13:47 UTC,73.0,30.0,3.0,336.0,5.0,36.0,16.89,,5.0,66.0,6.2,12.9,,,,325.0,,NNW,,39.68
JSDC1,06/20/2021 14:47 UTC,79.0,30.0,2.0,333.0,5.0,243.0,16.89,,5.0,84.0,5.9,13.0,,99.0,70.0,343.0,,NNW,,44.92
JSDC1,06/20/2021 15:47 UTC,84.0,28.0,3.0,346.0,4.0,449.0,16.89,,4.0,91.0,6.1,13.2,,,,348.0,,NNW,81.82,47.46
JSDC1,06/20/2021 16:47 UTC,91.0,24.0,3.0,140.0,5.99,645.0,16.89,,5.99,105.0,5.1,13.3,,,,145.0,,SE,87.87,49.39
JSDC1,06/20/2021 17:47 UTC,92.0,17.0,3.0,262.0,11.0,814.0,16.89,,11.0,109.0,4.6,13.2,,,,197.0,,W,87.94,41.22
JSDC1,06/20/2021 18:47 UTC,93.0,16.0,4.0,292.0,10.0,927.0,16.89,,10.0,113.0,4.2,13.1,,,,340.0,,WNW,88.8,40.49
JSDC1,06/20/2021 19:47 UTC,94.0,18.0,7.0,247.0,16.0,985.0,16.89,,16.0,114.0,3.8,13.1,,,,220.0,,WSW,90.05,44.34
JSDC1,06/20/2021 20:47 UTC,94.0,15.0,7.0,238.0,16.0,998.0,16.89,,16.0,113.0,3.5,13.1,,,,188.0,,WSW,89.66,39.66
JSDC1,06/20/2021 21:47 UTC,95.0,14.0,5.99,210.0,17.0,956.0,16.89,,17.0,114.0,3.4,13.1,,,,189.0,,SSW,90.51,38.72
JSDC1,06/20/2021 22:47 UTC,94.0,14.0,7.0,259.0,14.99,857.0,16.89,,14.99,113.0,3.3,13.1,,,,236.0,,W,89.56,37.91
JSDC1,06/20/2021 23:47 UTC,93.0,13.0,5.99,297.0,13.0,708.0,16.89,,13.0,110.0,3.1,13.6,,,,285.0,,WNW,88.56,35.26
JSDC1,06/21/2021 00:47 UTC,92.0,13.0,5.0,280.0,13.0,527.0,16.89,,13.0,106.0,3.2,13.1,,,,224.0,,W,87.66,34.46
JSDC1,06/21/2021 01:47 UTC,90.0,14.0,4.0,265.0,11.0,329.0,16.89,,11.0,99.0,3.0,13.3,,,,221.0,,W,85.94,34.7
JSDC1,06/21/2021 02:47 UTC,87.0,15.0,2.0,307.0,7.0,104.0,16.89,,7.0,82.0,3.1,13.1,,,,314.0,,NW,83.45,33.99
JSDC1,06/21/2021 03:47 UTC,79.0,21.0,2.0,339.0,3.0,12.0,16.89,,3.0,63.0,3.2,13.0,,,,338.0,,NNW,,35.77
JSDC1,06/21/2021 04:47 UTC,77.0,22.0,3.0,302.0,4.0,0.0,16.89,,4.0,59.0,3.4,13.0,,,,340.0,,WNW,,35.25
JSDC1,06/21/2021 05:47 UTC,75.0,23.0,3.0,319.0,5.0,0.0,16.89,,5.0,59.0,3.7,12.9,,,,310.0,,NW,,34.67
JSDC1,06/21/2021 06:47 UTC,73.0,25.0,4.0,340.0,5.0,0.0,16.89,,5.0,62.0,4.0,12.9,,,,342.0,,NNW,,35.05
JSDC1,06/21/2021 07:47 UTC,72.0,25.0,4.0,335.0,5.99,0.0,16.89,,5.99,62.0,4.1,12.9,,,,338.0,,NNW,,34.2
JSDC1,06/21/2021 08:47 UTC,71.0,26.0,4.0,339.0,5.0,0.0,16.89,,5.0,60.0,4.3,12.9,,,,340.0,,NNW,,34.32
JSDC1,06/21/2021 09:47 UTC,69.0,26.0,3.0,331.0,5.0,0.0,16.89,,5.0,60.0,4.4,12.9,,,,337.0,,NNW,,32.6
JSDC1,06/21/2021 10:47 UTC,69.0,26.0,3.0,327.0,5.0,0.0,16.89,,5.0,58.0,4.4,12.9,,,,336.0,,NNW,,32.6
JSDC1,06/21/2021 11:47 UTC,71.0,23.0,2.0,328.0,4.0,0.0,16.89,,4.0,54.0,4.6,12.8,,,,326.0,,NNW,,31.28
JSDC1,06/21/2021 12:47 UTC,70.0,24.0,2.0,327.0,4.0,1.0,16.89,,4.0,53.0,4.8,12.8,,,,316.0,,NNW,,31.47
JSDC1,06/21/2021 13:47 UTC,71.0,24.0,2.0,347.0,3.0,37.0,16.89,,3.0,58.0,5.3,12.9,,,,17.0,,NNW,,32.33
JSDC1,06/21/2021 14:47 UTC,79.0,26.0,1.0,149.0,3.0,246.0,16.89,,3.0,83.0,5.2,13.0,,96.0,69.0,116.0,,SSE,,41.2
JSDC1,06/21/2021 15:47 UTC,81.0,25.0,3.0,149.0,5.99,454.0,16.89,,5.99,87.0,5.5,13.2,,,,139.0,,SSE,79.97,41.91
JSDC1,06/21/2021 16:47 UTC,84.0,23.0,3.0,171.0,8.0,652.0,16.89,,8.0,99.0,4.7,13.2,,,,206.0,,S,81.44,42.31
JSDC1,06/21/2021 17:47 UTC,87.0,20.0,4.0,119.0,10.0,821.0,16.89,,10.0,105.0,4.5,13.2,,,,110.0,,ESE,83.66,41.24
JSDC1,06/21/2021 18:47 UTC,88.0,19.0,5.99,182.0,12.0,936.0,16.89,,12.0,107.0,4.1,13.2,,,,201.0,,S,84.45,40.76
JSDC1,06/21/2021 19:47 UTC,89.0,22.0,5.99,165.0,14.01,1005.0,16.89,,14.01,109.0,3.8,13.2,,,,191.0,,SSE,85.6,45.39
JSDC1,06/21/2021 20:47 UTC,89.0,21.0,7.0,183.0,19.0,1010.0,16.89,,19.0,108.0,3.9,13.1,,,,185.0,,S,85.5,44.18
JSDC1,06/21/2021 21:47 UTC,89.0,18.0,9.0,199.0,18.0,968.0,16.89,,18.0,108.0,3.6,13.2,,,,180.0,,SSW,85.26,40.21
JSDC1,06/21/2021 22:47 UTC,88.0,16.0,10.0,196.0,17.0,874.0,16.89,,17.0,106.0,3.4,13.2,,,,184.0,,SSW,84.3,36.41
JSDC1,06/21/2021 23:47 UTC,89.0,16.0,9.0,189.0,17.0,724.0,16.89,,17.0,105.0,3.3,13.2,,,,181.0,,S,85.15,37.22
JSDC1,06/22/2021 00:47 UTC,88.0,16.0,5.99,167.0,17.0,543.0,16.89,,17.0,102.0,3.3,13.2,,,,180.0,,SSE,84.3,36.41
JSDC1,06/22/2021 01:47 UTC,86.0,16.0,7.0,185.0,12.0,344.0,16.89,,12.0,95.0,3.3,13.9,,,,183.0,,S,82.67,34.78
JSDC1,06/22/2021 02:47 UTC,81.0,20.0,4.0,178.0,10.0,108.0,16.89,,10.0,80.0,3.3,13.1,,,,192.0,,S,79.74,36.22
JSDC1,06/22/2021 03:47 UTC,73.0,29.0,3.0,311.0,5.99,10.0,16.89,,5.99,58.0,3.4,13.0,,,,181.0,,NW,,38.81
JSDC1,06/22/2021 04:47 UTC,72.0,30.0,3.0,342.0,3.0,0.0,16.89,,3.0,54.0,3.5,13.0,,,,348.0,,NNW,,38.8
JSDC1,06/22/2021 05:47 UTC,71.0,28.0,2.0,327.0,4.0,0.0,16.89,,4.0,53.0,3.7,12.9,,,,342.0,,NNW,,36.18
JSDC1,06/22/2021 06:47 UTC,73.0,22.0,1.0,163.0,4.0,0.0,16.89,,4.0,56.0,4.0,12.9,,,,96.0,,SSE,,31.87
JSDC1,06/22/2021 07:47 UTC,69.0,26.0,1.0,320.0,3.0,0.0,16.89,,3.0,53.0,4.2,12.9,,,,159.0,,NW,,32.6
JSDC1,06/22/2021 08:47 UTC,68.0,26.0,1.0,16.0,3.0,0.0,16.89,,3.0,52.0,4.4,12.9,,,,336.0,,NNE,,31.74
JSDC1,06/22/2021 09:47 UTC,69.0,27.0,1.0,142.0,3.0,0.0,16.89,,3.0,51.0,4.6,12.9,,,,320.0,,SE,,33.54
JSDC1,06/22/2021 10:47 UTC,67.0,28.0,0.0,,3.0,0.0,16.89,,3.0,50.0,4.8,12.8,,,,216.0,,,,32.71
JSDC1,06/22/2021 11:47 UTC,67.0,26.0,1.0,112.0,3.0,0.0,16.89,,3.0,49.0,5.0,12.8,,,,101.0,,ESE,,30.88
JSDC1,06/22/2021 12:47 UTC,65.0,30.0,0.0,,4.0,1.0,16.89,,4.0,48.0,5.1,12.8,,,,134.0,,,,32.68
JSDC1,06/22/2021 13:47 UTC,67.0,27.0,0.0,,4.0,34.0,16.89,,4.0,55.0,5.9,12.9,,,,153.0,,,,31.81
JSDC1,06/22/2021 14:47 UTC,74.0,28.0,1.0,139.0,4.0,261.0,16.89,,4.0,79.0,5.6,13.0,,90.0,63.0,166.0,,SE,,38.78
JSDC1,06/22/2021 15:47 UTC,77.0,27.0,4.0,154.0,8.0,469.0,16.89,,8.0,83.0,5.9,13.1,,,,149.0,,SSE,,40.45
JSDC1,06/22/2021 16:47 UTC,79.0,23.0,5.99,156.0,14.99,666.0,16.89,,14.99,92.0,5.2,13.3,,,,163.0,,SSE,,38.07
JSDC1,06/22/2021 17:47 UTC,79.0,20.0,8.0,195.0,17.0,833.0,16.89,,17.0,95.0,5.0,13.3,,,,181.0,,SSW,,34.55
JSDC1,06/22/2021 18:47 UTC,80.0,22.0,8.0,195.0,14.99,950.0,16.89,,14.99,98.0,4.6,13.2,,,,184.0,,SSW,,37.79
JSDC1,06/22/2021 19:47 UTC,82.0,22.0,7.0,185.0,14.99,1012.0,16.89,,14.99,102.0,4.2,13.2,,,,167.0,,S,79.96,39.48
JSDC1,06/22/2021 20:47 UTC,84.0,23.0,7.0,186.0,14.99,1023.0,16.89,,14.99,104.0,4.0,13.2,,,,185.0,,S,81.44,42.31
JSDC1,06/22/2021 21:47 UTC,85.0,22.0,7.0,187.0,17.0,979.0,16.89,,17.0,105.0,3.9,13.2,,,,215.0,,S,82.15,42.01
JSDC1,06/22/2021 22:47 UTC,84.0,21.0,9.0,190.0,19.0,879.0,16.89,,19.0,102.0,3.8,13.2,,,,177.0,,S,81.33,39.98
JSDC1,06/22/2021 23:47 UTC,84.0,22.0,8.0,191.0,19.0,729.0,16.89,,19.0,101.0,3.7,13.2,,,,197.0,,S,81.38,41.17
JSDC1,06/23/2021 00:47 UTC,82.0,22.0,9.0,190.0,16.0,545.0,16.89,,16.0,97.0,3.7,13.2,,,,209.0,,S,79.96,39.48
JSDC1,06/23/2021 01:47 UTC,81.0,22.0,5.99,192.0,14.01,342.0,16.89,,14.01,91.0,3.7,13.2,,,,197.0,,SSW,79.83,38.63
JSDC1,06/23/2021 02:47 UTC,76.0,26.0,5.0,174.0,11.0,106.0,16.89,,11.0,76.0,3.7,13.2,,,,182.0,,S,,38.62
JSDC1,06/23/2021 03:47 UTC,71.0,35.0,0.0,,11.0,11.0,16.89,,11.0,58.0,3.7,13.1,,,,182.0,,,,41.89
JSDC1,06/23/2021 04:47 UTC,68.0,39.0,0.0,,2.0,0.0,16.89,,2.0,54.0,3.9,13.0,,,,117.0,,,,42.02
JSDC1,06/23/2021 05:47 UTC,67.0,39.0,2.0,157.0,4.0,0.0,16.89,,4.0,54.0,4.2,12.9,,,,145.0,,SSE,,41.12
JSDC1,06/23/2021 06:47 UTC,66.0,39.0,1.0,192.0,4.0,0.0,16.89,,4.0,51.0,4.5,12.9,,,,146.0,,SSW,,40.22
JSDC1,06/23/2021 07:47 UTC,66.0,40.0,1.0,205.0,4.0,0.0,16.89,,4.0,50.0,4.7,12.9,,,,151.0,,SSW,,40.87
JSDC1,06/23/2021 08:47 UTC,66.0,42.0,0.0,,3.0,0.0,16.89,,3.0,49.0,5.1,12.9,,,,184.0,,,,42.14
JSDC1,06/23/2021 09:47 UTC,64.0,45.0,1.0,322.0,2.0,0.0,16.89,,2.0,49.0,5.4,12.9,,,,315.0,,NW,,42.11
JSDC1,06/23/2021 10:47 UTC,62.0,47.0,3.0,317.0,3.0,0.0,16.89,,3.0,48.0,5.7,12.8,,,,316.0,,NW,,41.41
JSDC1,06/23/2021 11:47 UTC,61.0,48.0,2.0,322.0,5.0,0.0,16.89,,5.0,48.0,6.1,12.8,,,,300.0,,NW,,41.04
JSDC1,06/23/2021 12:47 UTC,63.0,45.0,2.0,344.0,3.0,1.0,16.89,,3.0,47.0,6.4,12.8,,,,338.0,,NNW,,41.2
JSDC1,06/23/2021 13:47 UTC,66.0,41.0,1.0,57.0,2.0,33.0,16.89,,2.0,53.0,7.4,12.8,,,,50.0,,ENE,,41.51
JSDC1,06/23/2021 14:47 UTC,73.0,38.0,0.0,,2.0,257.0,16.89,,2.0,78.0,7.2,12.9,,85.0,61.0,151.0,,,,45.83
JSDC1,06/23/2021 15:47 UTC,75.0,34.0,4.0,166.0,9.0,461.0,16.89,,9.0,81.0,7.2,13.1,,,,163.0,,SSE,,44.69
JSDC1,06/23/2021 16:47 UTC,75.0,33.0,5.99,191.0,11.0,655.0,16.89,,11.0,91.0,6.4,13.3,,,,186.0,,S,,43.9
JSDC1,06/23/2021 17:47 UTC,76.0,31.0,8.0,197.0,14.99,819.0,16.89,,14.99,94.0,5.8,13.5,,,,199.0,,SSW,,43.15
JSDC1,06/23/2021 18:47 UTC,79.0,31.0,5.0,177.0,16.0,939.0,16.89,,16.0,99.0,5.4,13.3,,,,199.0,,S,,45.78
JSDC1,06/23/2021 19:47 UTC,79.0,31.0,7.0,179.0,14.99,1006.0,16.89,,14.99,100.0,5.1,13.4,,,,179.0,,S,,45.78
JSDC1,06/23/2021 20:47 UTC,82.0,30.0,5.99,175.0,13.0,999.0,16.89,,13.0,104.0,4.8,13.2,,,,159.0,,S,80.49,47.55
JSDC1,06/23/2021 21:47 UTC,81.0,29.0,8.0,192.0,14.99,971.0,16.89,,14.99,102.0,4.6,13.3,,,,206.0,,SSW,79.74,45.78
JSDC1,06/23/2021 22:47 UTC,83.0,26.0,7.0,200.0,20.0,872.0,16.89,,20.0,103.0,4.5,13.2,,,,202.0,,SSW,80.9,44.64
JSDC1,06/23/2021 23:47 UTC,83.0,25.0,5.99,182.0,17.0,722.0,16.89,,17.0,101.0,4.4,13.2,,,,204.0,,S,80.83,43.62
JSDC1,06/24/2021 00:47 UTC,83.0,24.0,5.0,192.0,14.01,542.0,16.89,,14.01,97.0,4.2,13.3,,,,185.0,,SSW,80.77,42.56
JSDC1,06/24/2021 01:47 UTC,80.0,24.0,5.0,203.0,13.0,340.0,16.89,,13.0,91.0,4.1,13.5,,,,160.0,,SSW,,40.0
JSDC1,06/24/2021 02:47 UTC,75.0,31.0,5.0,184.0,9.0,105.0,16.89,,9.0,76.0,4.2,13.2,,,,175.0,,S,,42.27
JSDC1,06/24/2021 03:47 UTC,70.0,38.0,2.0,117.0,9.0,11.0,16.89,,9.0,60.0,4.2,13.1,,,,223.0,,ESE,,43.14
JSDC1,06/24/2021 04:47 UTC,66.0,43.0,2.0,312.0,3.0,0.0,16.89,,3.0,51.0,4.4,13.0,,,,301.0,,NW,,42.75
JSDC1,06/24/2021 05:47 UTC,65.0,43.0,3.0,344.0,4.0,0.0,16.89,,4.0,51.0,4.7,13.0,,,,348.0,,NNW,,41.84
JSDC1,06/24/2021 06:47 UTC,64.0,43.0,2.0,322.0,4.0,0.0,16.89,,4.0,49.0,5.0,12.9,,,,340.0,,NW,,40.93
JSDC1,06/24/2021 07:47 UTC,63.0,43.0,3.0,333.0,5.0,0.0,16.89,,5.0,49.0,5.3,12.9,,,,330.0,,NNW,,40.02
JSDC1,06/24/2021 08:47 UTC,61.0,44.0,3.0,315.0,4.0,0.0,16.89,,4.0,49.0,5.8,12.9,,,,314.0,,NW,,38.79
JSDC1,06/24/2021 09:47 UTC,61.0,45.0,3.0,324.0,4.0,0.0,16.89,,4.0,50.0,6.2,12.9,,,,328.0,,NW,,39.37
JSDC1,06/24/2021 10:47 UTC,61.0,44.0,4.0,345.0,5.0,0.0,16.89,,5.0,50.0,6.4,12.8,,,,344.0,,NNW,,38.79
JSDC1,06/24/2021 11:47 UTC,59.0,48.0,3.0,322.0,5.0,0.0,16.89,,5.0,49.0,6.8,12.8,,,,316.0,,NW,,39.2
JSDC1,06/24/2021 12:47 UTC,59.0,48.0,4.0,337.0,5.0,1.0,16.89,,5.0,48.0,7.2,12.8,,,,344.0,,NNW,,39.2
JSDC1,06/24/2021 13:47 UTC,63.0,44.0,2.0,347.0,5.0,32.0,16.89,,5.0,53.0,8.0,12.8,,,,317.0,,NNW,,40.62
JSDC1,06/24/2021 14:47 UTC,71.0,41.0,1.0,140.0,4.0,253.0,16.89,,4.0,77.0,7.7,13.0,,84.0,59.0,150.0,,SE,,46.04
JSDC1,06/24/2021 15:47 UTC,72.0,41.0,3.0,139.0,7.0,459.0,16.89,,7.0,79.0,7.8,13.1,,,,160.0,,SE,,46.94
JSDC1,06/24/2021 16:47 UTC,76.0,38.0,3.0,133.0,8.0,651.0,16.89,,8.0,91.0,6.8,13.4,,,,148.0,,SE,,48.52
JSDC1,06/24/2021 17:47 UTC,77.0,37.0,5.0,154.0,11.0,819.0,16.89,,11.0,96.0,6.2,13.3,,,,179.0,,SSE,,48.71
JSDC1,06/24/2021 18:47 UTC,78.0,37.0,5.0,179.0,11.0,938.0,16.89,,11.0,99.0,6.0,13.3,,,,130.0,,S,,49.6
JSDC1,06/24/2021 19:47 UTC,79.0,36.0,5.0,167.0,12.0,1004.0,16.89,,12.0,101.0,5.4,13.3,,,,217.0,,SSE,,49.76
JSDC1,06/24/2021 20:47 UTC,81.0,33.0,5.0,204.0,16.0,1006.0,16.89,,16.0,103.0,5.3,13.2,,,,228.0,,SSW,80.04,49.2
JSDC1,06/24/2021 21:47 UTC,81.0,31.0,5.99,194.0,16.0,976.0,16.89,,16.0,103.0,4.9,13.2,,,,206.0,,SSW,79.88,47.54
JSDC1,06/24/2021 22:47 UTC,82.0,30.0,7.0,171.0,18.0,872.0,16.89,,18.0,102.0,4.9,13.2,,,,193.0,,S,80.49,47.55
JSDC1,06/24/2021 23:47 UTC,81.0,32.0,5.99,204.0,12.0,720.0,16.89,,12.0,101.0,4.7,13.4,,,,194.0,,SSW,79.96,48.38
JSDC1,06/25/2021 00:47 UTC,80.0,31.0,5.0,271.0,14.01,540.0,16.89,,14.01,97.0,4.5,13.3,,,,218.0,,W,,46.66
JSDC1,06/25/2021 01:47 UTC,79.0,32.0,4.0,272.0,10.0,338.0,16.89,,10.0,91.0,4.5,13.3,,,,235.0,,W,,46.62
JSDC1,06/25/2021 02:47 UTC,75.0,37.0,3.0,273.0,7.0,104.0,16.89,,7.0,76.0,4.5,13.2,,,,225.0,,W,,46.92
JSDC1,06/25/2021 03:47 UTC,69.0,48.0,3.0,318.0,5.0,11.0,16.89,,5.0,59.0,4.5,13.1,,,,339.0,,NW,,48.41
JSDC1,06/25/2021 04:47 UTC,65.0,53.0,2.0,333.0,3.0,0.0,16.89,,3.0,52.0,4.9,13.0,,,,311.0,,NNW,,47.35
JSDC1,06/25/2021 05:47 UTC,65.0,55.0,3.0,298.0,4.0,0.0,16.89,,4.0,51.0,5.3,13.0,,,,333.0,,WNW,,48.35
JSDC1,06/25/2021 06:47 UTC,62.0,59.0,3.0,328.0,4.0,0.0,16.89,,4.0,51.0,5.8,12.9,,,,341.0,,NNW,,47.41
JSDC1,06/25/2021 07:47 UTC,62.0,58.0,3.0,338.0,4.0,0.0,16.89,,4.0,51.0,6.4,12.9,,,,343.0,,NNW,,46.95
JSDC1,06/25/2021 08:47 UTC,61.0,62.0,2.0,319.0,4.0,0.0,16.89,,4.0,50.0,6.9,12.9,,,,320.0,,NW,,47.79
JSDC1,06/25/2021 09:47 UTC,61.0,59.0,3.0,337.0,4.0,0.0,16.89,,4.0,50.0,7.7,12.8,,,,342.0,,NNW,,46.47
JSDC1,06/25/2021 10:47 UTC,60.0,63.0,3.0,310.0,5.99,0.0,16.89,,5.99,51.0,8.2,12.8,,,,336.0,,NW,,47.27
JSDC1,06/25/2021 11:47 UTC,60.0,62.0,3.0,324.0,5.0,0.0,16.89,,5.0,51.0,8.7,12.8,,,,297.0,,NW,,46.84
JSDC1,06/25/2021 12:47 UTC,58.0,65.0,4.0,314.0,5.0,1.0,16.89,,5.0,50.0,9.1,12.8,,,,313.0,,NW,,46.2
JSDC1,06/25/2021 13:47 UTC,62.0,55.0,3.0,338.0,5.0,32.0,16.89,,5.0,56.0,10.3,12.9,,,,338.0,,NNW,,45.54
JSDC1,06/25/2021 14:47 UTC,72.0,45.0,2.0,151.0,4.0,248.0,16.89,,4.0,77.0,9.6,13.0,,83.0,58.0,311.0,,SSE,,49.43
JSDC1,06/25/2021 15:47 UTC,73.0,44.0,4.0,168.0,10.0,451.0,16.89,,10.0,80.0,9.5,13.1,,,,167.0,,SSE,,49.74
JSDC1,06/25/2021 16:47 UTC,75.0,41.0,4.0,175.0,9.0,643.0,16.89,,9.0,90.0,8.0,13.4,,,,173.0,,S,,49.66
JSDC1,06/25/2021 17:47 UTC,78.0,37.0,4.0,140.0,9.0,808.0,16.89,,9.0,97.0,7.3,13.4,,,,194.0,,SE,,49.6
JSDC1,06/25/2021 18:47 UTC,81.0,34.0,3.0,153.0,10.0,928.0,16.89,,10.0,101.0,6.7,13.2,,,,207.0,,SSE,80.12,50.0
JSDC1,06/25/2021 19:47 UTC,83.0,34.0,5.0,158.0,12.0,993.0,16.89,,12.0,104.0,5.8,13.3,,,,181.0,,SSE,81.61,51.78
JSDC1,06/25/2021 20:47 UTC,83.0,33.0,5.99,157.0,14.01,1005.0,16.89,,14.01,105.0,5.6,13.2,,,,181.0,,SSE,81.51,50.97
JSDC1,06/25/2021 21:47 UTC,83.0,32.0,5.99,229.0,12.0,953.0,16.89,,12.0,106.0,5.3,13.7,,,,223.0,,SW,81.4,50.14
JSDC1,06/25/2021 22:47 UTC,84.0,29.0,7.0,197.0,14.01,855.0,16.89,,14.01,105.0,5.1,13.2,,,,196.0,,SSW,81.91,48.39
JSDC1,06/25/2021 23:47 UTC,84.0,30.0,5.0,261.0,13.0,705.0,16.89,,13.0,103.0,4.7,13.3,,,,199.0,,W,82.01,49.29
JSDC1,06/26/2021 00:47 UTC,83.0,32.0,4.0,273.0,12.0,543.0,16.89,,12.0,99.0,4.6,13.4,,,,229.0,,W,81.4,50.14
JSDC1,06/26/2021 01:47 UTC,80.0,35.0,4.0,293.0,11.0,342.0,16.89,,11.0,92.0,4.6,13.9,,,,237.0,,WNW,,49.89
JSDC1,06/26/2021 02:47 UTC,76.0,42.0,3.0,332.0,9.0,100.0,16.89,,9.0,78.0,4.8,13.2,,,,297.0,,NNW,,51.21
JSDC1,06/26/2021 03:47 UTC,71.0,49.0,3.0,313.0,7.0,12.0,16.89,,7.0,64.0,4.9,13.1,,,,329.0,,NW,,50.81
